stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2594,Șelimbăr - Școala,,45.767731581848,24.19486373663,https://tursib.ro/statii/2594,0,
2595,Șelimbăr - Primărie,,45.767749,24.194369,https://tursib.ro/statii/2595,0,
2596,Șelimbăr - Grădinița 1,,45.769297607947,24.188371449709,https://tursib.ro/statii/2596,0,
2597,Șelimbăr - Grădinița 2,,45.769185,24.188277,https://tursib.ro/statii/2597,0,
2598,Șelimbăr - Crinului 1,,45.77098239338,24.18361723423,https://tursib.ro/statii/2598,0,
2599,Șelimbăr - Crinului 2,,45.770761,24.18385,https://tursib.ro/statii/2599,0,
2600,Brana - Str. Noua,,45.773524910466,24.18004989624,https://tursib.ro/statii/2600,0,
2601,Brana - Profi,,45.775247,24.180246,https://tursib.ro/statii/2601,0,
2602,Brana - Biserica,,45.778264,24.181071,https://tursib.ro/statii/2602,0,
2603,Brana - V.Dobrian,,45.781195,24.181625,https://tursib.ro/statii/2603,0,
2604,Brana - Cosbuc,,45.782420001694,24.182018637657,https://tursib.ro/statii/2604,0,
2605,Veștem - Școală,,45.717138589559,24.238172024488,https://tursib.ro/statii/2605,0,
2606,Veștem - Vulpari,,45.719557157008,24.232613146305,https://tursib.ro/statii/2606,0,
2607,Veștem - Gară,,45.722938106995,24.227256774902,https://tursib.ro/statii/2607,0,
2608,Selimbar - Parc Industrial,,45.734640643634,24.210687428713,https://tursib.ro/statii/2608,0,
2609,Mohu - PEFOC,,45.743755324193,24.215694442391,https://tursib.ro/statii/2609,0,
2610,Mohu - Centru,,45.742970554264,24.224547743797,https://tursib.ro/statii/2610,0,
2611,Mohu - Str. Garii,,45.743952,24.212344,https://tursib.ro/statii/2611,0,
2612,Șelimbăr - Str. T.Vladimirescu,,45.761351021073,24.197480231524,https://tursib.ro/statii/2612,0,
2613,Șelimbăr - Sevisului 1,,45.765223,24.196229,https://tursib.ro/statii/2613,0,
2614,Șelimbăr - Lidl,,45.776674,24.15963,https://tursib.ro/statii/2614,0,
2615,Strada Nicolae Porumbescu,,45.757880700062,24.144699722529,https://tursib.ro/statii/2615,0,
2616,Strada Irina Rosetti,,45.766346772142,24.146171249449,https://tursib.ro/statii/2616,0,
2617,Strada Dorului,,45.757195077948,24.144454300404,https://tursib.ro/statii/2617,0,
2618,Shopping City 1,,45.777488592475,24.171147979796,https://tursib.ro/statii/2618,0,
2619,Șelimbăr - D-na Stanca,,45.77717,24.164911,https://tursib.ro/statii/2619,0,
2620,Șelimbăr - SIFEE,,45.776004,24.173762,https://tursib.ro/statii/2620,0,
2621,Șelimbăr - Unimat,,45.773653,24.177941,https://tursib.ro/statii/2621,0,
2622,Șelimbăr - Str. Dealului,,45.764242,24.196407,https://tursib.ro/statii/2622,0,
2623,Șelimbăr - Dracula,,45.761005,24.197453,https://tursib.ro/statii/2623,0,
2624,Șelimbăr - Post Control,,45.702894,24.247105,https://tursib.ro/statii/2624,0,
2625,Veștem - Verzariei,,45.712569898756,24.243273586035,https://tursib.ro/statii/2625,0,
2626,Șelimbăr - Promenada,,45.774483703037,24.17672932148,https://tursib.ro/statii/2626,0,
2627,Carpenului,,45.744273350535,24.192338436842,https://tursib.ro/statii/2627,0,
2628,Cartier Tineretului,,45.744116,24.192024,https://tursib.ro/statii/2628,0,
